id,company,product_series_id,part_number,converter_type,ac_voltage_input_min,ac_voltage_input_max,dc_voltage_input_min,dc_voltage_input_max,input_voltage_tolerance,power,is_regulated,regulation_voltage_range,efficiency,voltage_output_1,voltage_output_2,voltage_output_3,i_out1,i_out2,i_out3,output_type,pin_count,mounting_type,connection_type,dimensions_unit,dimensions_length,dimensions_width,dimensions_height,operating_temp_min,operating_temp_max,created_at,updated_at
6169,meanwell,583,GST120A48,AC/DC,85,264,,,,120,,,91,48,,,2.5,,,Single,4,Other,,mm,167,67,35,-30,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6170,meanwell,584,NSP-3200-24,AC/DC,90,264,127,400,,3192,true,,93.5,24,,,133,,,Single,15,Chassis Mount,Terminal,mm,325.8,107,41,-20,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6171,meanwell,584,NSP-3200-48,AC/DC,90,264,127,400,,3216,true,,94.5,48,,,67,,,Single,15,Chassis Mount,Terminal,mm,325.8,107,41,-20,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6172,meanwell,585,OWA-60U-12,AC/DC,90,264,,,,60,true,,87,12,,,5,,,Single,2,,,mm,130,53,35,-35,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6173,meanwell,585,OWA-60U-15,AC/DC,90,264,,,,60,true,,88,15,,,4,,,Single,2,,,mm,130,53,35,-35,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6174,meanwell,585,OWA-60U-20,AC/DC,90,264,,,,60,true,,88,20,,,3,,,Single,2,,,mm,130,53,35,-35,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6175,meanwell,585,OWA-60U-24,AC/DC,90,264,,,,60,true,,88.5,24,,,2.5,,,Single,2,,,mm,130,53,35,-35,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6176,meanwell,585,OWA-60U-30,AC/DC,90,264,,,,60,true,,88.5,30,,,2,,,Single,2,,,mm,130,53,35,-35,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6177,meanwell,585,OWA-60U-36,AC/DC,90,264,,,,60.12,true,,88.5,36,,,1.67,,,Single,2,,,mm,130,53,35,-35,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6178,meanwell,585,OWA-60U-42,AC/DC,90,264,,,,63,true,,88.5,42,,,1.5,,,Single,2,,,mm,130,53,35,-35,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6179,meanwell,585,OWA-60U-48,AC/DC,90,264,,,,60,true,,88.5,48,,,1.25,,,Single,2,,,mm,130,53,35,-35,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6180,meanwell,585,OWA-60U-54,AC/DC,90,264,,,,60.48,true,,89,54,,,1.12,,,Single,2,,,mm,130,53,35,-35,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6181,meanwell,586,HVGC-240-700,AC/DC,180,528,254,747,,240,true,,93.5,,,,0.7,,,Single,6,Chassis Mount,Wire,mm,254.2,68,38.8,-40,90,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6182,meanwell,586,HVGC-240-1050,AC/DC,180,528,254,747,,240,true,,93,,,,1.05,,,Single,6,Chassis Mount,Wire,mm,254.2,68,38.8,-40,90,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6183,meanwell,586,HVGC-240-1400,AC/DC,180,528,254,747,,240,true,,93,,,,1.4,,,Single,6,Chassis Mount,Wire,mm,254.2,68,38.8,-40,90,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6184,meanwell,586,HVGC-240-1750,AC/DC,180,528,254,747,,240,true,,93,,,,1.75,,,Single,6,Chassis Mount,Wire,mm,254.2,68,38.8,-40,90,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6185,meanwell,586,HVGC-240-2100,AC/DC,180,528,254,747,,240,true,,92.5,,,,2.1,,,Single,6,Chassis Mount,Wire,mm,254.2,68,38.8,-40,90,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6186,meanwell,586,HVGC-240-2800,AC/DC,180,528,254,747,,240,true,,92.5,,,,2.8,,,Single,6,Chassis Mount,Wire,mm,254.2,68,38.8,-40,90,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6187,meanwell,586,HVGC-240-3500,AC/DC,180,528,254,747,,240,true,,92.5,,,,3.5,,,Single,6,Chassis Mount,Wire,mm,254.2,68,38.8,-40,90,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6188,meanwell,587,GC30U-0P1J,AC/DC,90,264,127,370,,16.8,true,,55,4.2,,,4,,,Single,4,Wired,,mm,108,67,36,0,50,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6189,meanwell,587,GC30U-1P1J,AC/DC,90,264,127,370,,22.38,true,,70,5.6,,,3.99,,,Single,4,Wired,,mm,108,67,36,0,50,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6190,meanwell,587,GC30U-11P1J,AC/DC,90,264,127,370,,21.6,true,,74,7.2,,,3,,,Single,4,Wired,,mm,108,67,36,0,50,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6191,meanwell,587,GC30U-2P1J,AC/DC,90,264,127,370,,25.2,true,,76,8.4,,,3,,,Single,4,Wired,,mm,108,67,36,0,50,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6192,meanwell,587,GC30U-4P1J,AC/DC,90,264,127,370,,30,true,,78,14.3,,,2.09,,,Single,4,Wired,,mm,108,67,36,0,50,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6193,meanwell,587,GC30U-5P1J,AC/DC,90,264,127,370,,27,true,,78,16.8,,,1.6,,,Single,4,Wired,,mm,108,67,36,0,50,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6194,meanwell,587,GC30U-6P1J,AC/DC,90,264,127,370,,30,true,,80,28.6,,,1.04,,,Single,4,Wired,,mm,108,67,36,0,50,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6195,meanwell,588,PSC-160A,AC/DC,90,264,127,370,,160,true,,88,13.8,13.8,,7.6,4,,Dual,6,PCB Mount,Terminal,mm,152.4,76.2,32,-20,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6196,meanwell,588,PSC-160B,AC/DC,90,264,127,370,,160,true,,90,27.6,27.6,,3.8,2,,Dual,6,PCB Mount,Terminal,mm,152.4,76.2,32,-20,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6197,meanwell,588,PSC-160A-C,AC/DC,90,264,127,370,,160,true,,88,13.8,13.8,,7.6,4,,Dual,6,Chassis Mount,Terminal,mm,155.4,85,37,-20,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6198,meanwell,588,PSC-160B-C,AC/DC,90,264,127,370,,160,true,,90,27.6,27.6,,3.8,2,,Dual,6,Chassis Mount,Terminal,mm,155.4,85,37,-20,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6199,meanwell,,ERP-350-12,AC/DC,180,264,254,370,,320.4,true,,87,12,,,26.7,,,Single,5,Chassis Mount,,mm,200,130,48,-30,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6200,meanwell,,ERP-350-24,AC/DC,180,264,254,370,,350.4,true,,89,24,,,14.6,,,Single,5,Chassis Mount,,mm,200,130,48,-30,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6201,meanwell,,ERP-350-36,AC/DC,180,264,254,370,,349.2,true,,90,36,,,9.7,,,Single,5,Chassis Mount,,mm,200,130,48,-30,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6202,meanwell,,ERP-350-48,AC/DC,180,264,254,370,,350.4,true,,90,48,,,7.3,,,Single,5,Chassis Mount,,mm,200,130,48,-30,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6203,meanwell,,PLD-16-350A,AC/DC,90,135,,,,16.8,true,,84.5,48,,,0.35,,,Single,4,Wired,Wire,mm,84,57,29.5,-30,50,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6204,meanwell,,PLD-16-350B,AC/DC,180,295,,,,16.8,true,,85.5,48,,,0.35,,,Single,4,Wired,Wire,mm,84,57,29.5,-30,50,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6205,meanwell,,PLD-16-700A,AC/DC,90,135,,,,16.8,true,,84.5,24,,,0.7,,,Single,4,Wired,Wire,mm,84,57,29.5,-30,50,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6206,meanwell,,PLD-16-700B,AC/DC,180,295,,,,16.8,true,,86,24,,,0.7,,,Single,4,Wired,Wire,mm,84,57,29.5,-30,50,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6207,meanwell,,PLD-16-1050A,AC/DC,90,135,,,,16.8,true,,84,16,,,1.05,,,Single,4,Wired,Wire,mm,84,57,29.5,-30,50,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6208,meanwell,,PLD-16-1050B,AC/DC,180,295,,,,16.8,true,,85,16,,,1.05,,,Single,4,Wired,Wire,mm,84,57,29.5,-30,50,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6209,meanwell,,PLD-16-1400A,AC/DC,90,135,,,,16.8,true,,82.5,12,,,1.4,,,Single,4,Wired,Wire,mm,84,57,29.5,-30,50,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6210,meanwell,,PLD-16-1400B,AC/DC,180,295,,,,16.8,true,,83.5,12,,,1.4,,,Single,4,Wired,Wire,mm,84,57,29.5,-30,50,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6211,meanwell,589,LPV-100-5,AC/DC,90,264,127,370,,60,true,,80,5,,,12,,,Single,4,Chassis Mount,,mm,190,52,37,-25,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6212,meanwell,589,LPV-100-12,AC/DC,90,264,127,370,,102,true,,85,12,,,8.5,,,Single,4,Chassis Mount,,mm,190,52,37,-25,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6213,meanwell,589,LPV-100-15,AC/DC,90,264,127,370,,100.5,true,,87,15,,,6.7,,,Single,4,Chassis Mount,,mm,190,52,37,-25,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6214,meanwell,589,LPV-100-24,AC/DC,90,264,127,370,,100.8,true,,88,24,,,4.2,,,Single,4,Chassis Mount,,mm,190,52,37,-25,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6215,meanwell,589,LPV-100-36,AC/DC,90,264,127,370,,100.8,true,,88,36,,,2.8,,,Single,4,Chassis Mount,,mm,190,52,37,-25,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6216,meanwell,589,LPV-100-48,AC/DC,90,264,127,370,,100.8,true,,89,48,,,2.1,,,Single,4,Chassis Mount,,mm,190,52,37,-25,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6217,meanwell,590,DLW05A-05,DC/DC,,,9,18,,5,true,2:1,75,5,-5,,0.5,0.5,,Dual,5,PCB Mount,THT,mm,50.8,25.4,11.27,-25,71,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6218,meanwell,590,DLW05B-05,DC/DC,,,18,36,,5,true,2:1,77,5,-5,,0.5,0.5,,Dual,5,PCB Mount,THT,mm,50.8,25.4,11.27,-25,71,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6219,meanwell,590,DLW05C-05,DC/DC,,,36,72,,5,true,2:1,77,5,-5,,0.5,0.5,,Dual,5,PCB Mount,THT,mm,50.8,25.4,11.27,-25,71,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6220,meanwell,590,DLW05A-12,DC/DC,,,9,18,,5,true,2:1,82,12,-12,,0.208,0.208,,Dual,5,PCB Mount,THT,mm,50.8,25.4,11.27,-25,71,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6221,meanwell,590,DLW05B-12,DC/DC,,,18,36,,5,true,2:1,83,12,-12,,0.208,0.208,,Dual,5,PCB Mount,THT,mm,50.8,25.4,11.27,-25,71,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6222,meanwell,590,DLW05C-12,DC/DC,,,36,72,,5,true,2:1,81,12,-12,,0.208,0.208,,Dual,5,PCB Mount,THT,mm,50.8,25.4,11.27,-25,71,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6223,meanwell,590,DLW05A-15,DC/DC,,,9,18,,5,true,2:1,83,15,-15,,0.167,0.167,,Dual,5,PCB Mount,THT,mm,50.8,25.4,11.27,-25,71,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6224,meanwell,590,DLW05B-15,DC/DC,,,18,36,,5,true,2:1,85,15,-15,,0.167,0.167,,Dual,5,PCB Mount,THT,mm,50.8,25.4,11.27,-25,71,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6225,meanwell,590,DLW05C-15,DC/DC,,,36,72,,5,true,2:1,85,15,-15,,0.167,0.167,,Dual,5,PCB Mount,THT,mm,50.8,25.4,11.27,-25,71,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6226,meanwell,418,DDR-120A-12,DC/DC,,,9,18,,99.6,true,2:1,88.5,12,,,8.3,,,,5,DIN-Rail,Terminal,mm,102,32,125.2,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6227,meanwell,418,DDR-120A-24,DC/DC,,,9,18,,100.8,true,2:1,88.5,24,,,4.2,,,,5,DIN-Rail,Terminal,mm,102,32,125.2,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6228,meanwell,418,DDR-120A-48,DC/DC,,,9,18,,100.8,true,2:1,88.5,48,,,2.1,,,,5,DIN-Rail,Terminal,mm,102,32,125.2,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6229,meanwell,418,DDR-120B-12,DC/DC,,,16.8,33.6,,120,true,2:1,89,12,,,10,,,,5,DIN-Rail,Terminal,mm,102,32,125.2,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6230,meanwell,418,DDR-120B-24,DC/DC,,,16.8,33.6,,120,true,2:1,89.5,24,,,5,,,,5,DIN-Rail,Terminal,mm,102,32,125.2,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6231,meanwell,418,DDR-120B-48,DC/DC,,,16.8,33.6,,120,true,2:1,91,48,,,2.5,,,,5,DIN-Rail,Terminal,mm,102,32,125.2,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6232,meanwell,418,DDR-120C-12,DC/DC,,,33.6,67.2,,120,true,2:1,89.5,12,,,10,,,,5,DIN-Rail,Terminal,mm,102,32,125.2,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6233,meanwell,418,DDR-120C-24,DC/DC,,,33.6,67.2,,120,true,2:1,91,24,,,5,,,,5,DIN-Rail,Terminal,mm,102,32,125.2,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6234,meanwell,418,DDR-120C-48,DC/DC,,,33.6,67.2,,120,true,2:1,92,48,,,2.5,,,,5,DIN-Rail,Terminal,mm,102,32,125.2,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6235,meanwell,418,DDR-120D-12,DC/DC,,,67.2,154,,120,true,2.29:1,89.5,12,,,10,,,,5,DIN-Rail,Terminal,mm,102,32,125.2,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6236,meanwell,418,DDR-120D-24,DC/DC,,,67.2,154,,120,true,2.29:1,91,24,,,5,,,,5,DIN-Rail,Terminal,mm,102,32,125.2,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6237,meanwell,418,DDR-120D-48,DC/DC,,,67.2,154,,120,true,2.29:1,91.5,48,,,2.5,,,,5,DIN-Rail,Terminal,mm,102,32,125.2,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6238,meanwell,591,CMU2,AC/DC,85,264,120,370,,,,,,,,,,,,,3,Panel Mount,,mm,245,70,164.2,-25,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6239,meanwell,591,CMU2-R,AC/DC,85,264,120,370,,,,,,,,,,,,,3,Chassis Mount,,mm,483.6,66.3,132,-25,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6240,meanwell,591,CMU2C-P##,AC/DC,85,264,120,370,,,,,,,,,,,,,3,Panel Mount,,mm,245,70,164.2,-25,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6241,meanwell,591,CMU2C-R-P##,AC/DC,85,264,120,370,,,,,,,,,,,,,3,Chassis Mount,,mm,483.6,66.3,132,-25,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6242,meanwell,591,CMU2C-C##,AC/DC,85,264,120,370,,,,,,,,,,,,,3,Panel Mount,,mm,245,70,164.2,-25,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6243,meanwell,591,CMU2C-R-C##,AC/DC,85,264,120,370,,,,,,,,,,,,,3,Chassis Mount,,mm,483.6,66.3,132,-25,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6244,meanwell,591,CMU2E-###,AC/DC,85,264,120,370,,,,,,,,,,,,,3,Panel Mount,,mm,245,70,164.2,-25,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6245,meanwell,591,CMU2E-R-###,AC/DC,85,264,120,370,,,,,,,,,,,,,3,Chassis Mount,,mm,483.6,66.3,132,-25,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6246,meanwell,591,CMU2A-#R#,AC/DC,85,264,120,370,,,,,,,,,,,,,3,Panel Mount,,,,,,-25,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6247,meanwell,592,ELG-100U-24,AC/DC,100,305,142,431,,96,true,,88,24,,,4,,,Single,5,Chassis Mount,Wire,mm,199,63,35.5,-40,85,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6248,meanwell,592,ELG-100U-36,AC/DC,100,305,142,431,,95.76,true,,89,36,,,2.66,,,Single,5,Chassis Mount,Wire,mm,199,63,35.5,-40,85,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6249,meanwell,592,ELG-100U-42,AC/DC,100,305,142,431,,95.76,true,,90,42,,,2.28,,,Single,5,Chassis Mount,Wire,mm,199,63,35.5,-40,85,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6250,meanwell,592,ELG-100U-48,AC/DC,100,305,142,431,,96,true,,90,48,,,2,,,Single,5,Chassis Mount,Wire,mm,199,63,35.5,-40,85,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6251,meanwell,593,LRS-600-5,AC/DC,90,264,,,,500,true,,86,5,,,100,,,Single,5,Chassis Mount,,mm,225,124,41,-20,65,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6252,meanwell,593,LRS-600-12,AC/DC,90,264,,,,600,true,,90,12,,,50,,,Single,5,Chassis Mount,,mm,225,124,41,-20,65,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6253,meanwell,593,LRS-600-15,AC/DC,90,264,,,,600,true,,90,15,,,40,,,Single,5,Chassis Mount,,mm,225,124,41,-20,65,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6254,meanwell,593,LRS-600-24,AC/DC,90,264,,,,600,true,,91,24,,,25,,,Single,5,Chassis Mount,,mm,225,124,41,-20,65,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6255,meanwell,593,LRS-600-27,AC/DC,90,264,,,,599.4,true,,91,27,,,22.2,,,Single,5,Chassis Mount,,mm,225,124,41,-20,65,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6256,meanwell,593,LRS-600-36,AC/DC,90,264,,,,597.6,true,,92,36,,,16.6,,,Single,5,Chassis Mount,,mm,225,124,41,-20,65,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6257,meanwell,593,LRS-600-48,AC/DC,90,264,,,,600,true,,92,48,,,12.5,,,Single,5,Chassis Mount,,mm,225,124,41,-20,65,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6258,meanwell,594,DAP-04,AC/DC,90,305,127,431,,,,,,,,,,,,,15,PCB Mount,Terminal,mm,165,46,23,-30,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6259,meanwell,594,DAP-04-S01,AC/DC,90,305,127,431,,,,,,,,,,,,,15,PCB Mount,Terminal,mm,165,46,23,-30,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6260,meanwell,595,ELG-150U-24,AC/DC,100,305,142,431,,150,true,,89,24,,,6.25,,,Single,5,Chassis Mount,Wire,mm,219,63,35.5,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6261,meanwell,595,ELG-150U-36,AC/DC,100,305,142,431,,150.1,true,,90,36,,,4.17,,,Single,5,Chassis Mount,Wire,mm,219,63,35.5,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6262,meanwell,595,ELG-150U-48,AC/DC,100,305,142,431,,150.2,true,,90,48,,,3.13,,,Single,5,Chassis Mount,Wire,mm,219,63,35.5,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6263,meanwell,,RID-65A,AC/DC,88,264,125,373,,66,,,80,5,12,,6,3,,Dual,7,Chassis Mount,,mm,129,98,38,-25,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6264,meanwell,,RID-65B,AC/DC,88,264,125,373,,68,,,81,5,24,,4,2,,Dual,7,Chassis Mount,,mm,129,98,38,-25,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6265,meanwell,,DBUF20-24,DC/DC,,,22,29,,,,,,24,,,20,,,Single,7,DIN-Rail,Terminal,mm,114.9,63,125.2,-25,75,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6266,meanwell,,QP-200D,AC/DC,90,264,127,370,,203.4,,,75,5,12,24,15,4,3,Other,7,Chassis Mount,,mm,215,115,50,-10,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6267,meanwell,,QP-200F,AC/DC,90,264,127,370,,202.5,,,75,5,15,24,15,3,3,Other,7,Chassis Mount,,mm,215,115,50,-10,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6268,meanwell,,QP-200-3A,AC/DC,90,264,127,370,,200,,,72,5,3.3,12,15,15,6,Other,7,Chassis Mount,,mm,215,115,50,-10,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6269,meanwell,,QP-200-3B,AC/DC,90,264,127,370,,204.9,,,72,5,3.3,12,15,15,6,Other,7,Chassis Mount,,mm,215,115,50,-10,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6270,meanwell,,QP-200-3C,AC/DC,90,264,127,370,,210,,,72,5,3.3,15,15,15,5,Other,7,Chassis Mount,,mm,215,115,50,-10,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6271,meanwell,,QP-200-3D,AC/DC,90,264,127,370,,203.9,,,74,5,3.3,24,10,15,4,Other,7,Chassis Mount,,mm,215,115,50,-10,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6272,meanwell,,QP-200-3E,AC/DC,90,264,127,370,,206,,,74,5,3.3,24,10,15,4,Other,7,Chassis Mount,,mm,215,115,50,-10,60,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6273,meanwell,596,RSD-150B-5,DC/DC,,,16.8,31.2,,150,true,,89,5,,,30,,,Single,5,Chassis Mount,,mm,189,77,36,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6274,meanwell,596,RSD-150B-12,DC/DC,,,16.8,31.2,,150,true,,90,12,,,12.5,,,Single,5,Chassis Mount,,mm,189,77,36,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6275,meanwell,596,RSD-150B-24,DC/DC,,,16.8,31.2,,151.2,true,,90,24,,,6.3,,,Single,5,Chassis Mount,,mm,189,77,36,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6276,meanwell,596,RSD-150C-5,DC/DC,,,33.6,62.4,,150,true,,90,5,,,30,,,Single,5,Chassis Mount,,mm,189,77,36,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6277,meanwell,596,RSD-150C-12,DC/DC,,,33.6,62.4,,150,true,,92,12,,,12.5,,,Single,5,Chassis Mount,,mm,189,77,36,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6278,meanwell,596,RSD-150C-24,DC/DC,,,33.6,62.4,,151.2,true,,91,24,,,6.3,,,Single,5,Chassis Mount,,mm,189,77,36,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6279,meanwell,596,RSD-150D-5,DC/DC,,,67.2,143,,150,true,,90,5,,,30,,,Single,5,Chassis Mount,,mm,189,77,36,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6280,meanwell,596,RSD-150D-12,DC/DC,,,67.2,143,,150,true,,92,12,,,12.5,,,Single,5,Chassis Mount,,mm,189,77,36,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6281,meanwell,596,RSD-150D-24,DC/DC,,,67.2,143,,151.2,true,,91,24,,,6.3,,,Single,5,Chassis Mount,,mm,189,77,36,-40,70,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6282,meanwell,597,HVGC-480-L,AC/DC,180,528,254,747,,480,true,,94.5,,,,1400,,,Single,7,Chassis Mount,Wire,mm,262,125,43.8,-40,90,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6283,meanwell,597,HVGC-480-M,AC/DC,180,528,254,747,,480,true,,94.5,,,,2100,,,Single,7,Chassis Mount,Wire,mm,262,125,43.8,-40,90,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6284,meanwell,597,HVGC-480-H,AC/DC,180,528,254,747,,480,true,,94.5,,,,2800,,,Single,7,Chassis Mount,Wire,mm,262,125,43.8,-40,90,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6285,meanwell,597,HVGC-480-AB,AC/DC,180,528,254,747,,480,true,,94.5,,,,,,,Single,8,Chassis Mount,Wire,mm,262,125,43.8,-40,90,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6286,meanwell,597,HVGC-480-D2,AC/DC,180,528,254,747,,480,true,,94.5,,,,,,,Single,8,Chassis Mount,Wire,mm,262,125,43.8,-40,90,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6287,meanwell,597,HVGC-480-Dx,AC/DC,180,528,254,747,,480,true,,94.5,,,,,,,Single,5,Chassis Mount,Wire,mm,262,125,43.8,-40,90,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6288,meanwell,597,HVGC-480-ADA,AC/DC,180,528,254,747,,480,true,,94.5,,,,,,,Single,8,Chassis Mount,Wire,mm,262,125,43.8,-40,90,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6289,meanwell,598,GSV60E12-P1J,AC/DC,180,264,255,373,,50,true,,86,12,,,4.16,,,Single,2,Other,,mm,75.5,32,47.5,-20,40,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6290,meanwell,598,GSV60E24-P1J,AC/DC,180,264,255,373,,60,true,,86,24,,,2.5,,,Single,2,Other,,mm,75.5,32,47.5,-20,40,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6291,meanwell,598,GSV60E48-P1J,AC/DC,180,264,255,373,,60,true,,89,48,,,1.25,,,Single,2,Other,,mm,75.5,32,47.5,-20,40,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
6292,meanwell,598,GSV60I12-P1J,AC/DC,180,264,255,373,,50,true,,86,12,,,4.16,,,Single,2,Other,,mm,75.5,39.1,56.2,-20,40,2025-04-22 19:39:15.800,2025-04-22 19:39:15.800
